anno,IstatComune,Regione,Provincia,Comune,Popolazione,Dato riferito a,Frazione umida(1) (t),Verde (t), Carta e cartone (t),Vetro (t),Legno (t),Metallo (t),Plastica (t),RAEE (t),Tessili (t),Selettiva (t),Rifiuti da C e D (t),Pulizia stradale a recupero (t),Ingombranti misti a recupero (t),Altro (t),Totale RD (t),Ingombranti a smaltimento (t),Indifferenziato (t),Totale RU (t),Percentuale RD (%)
2010,082059,Sicilia,Palermo,POLLINA,3070,Comune,128,190,21,50,44,460,91,740,8,550,2,27,22,950,6,760,-,0,93,-,-,-,2,720,328,540,23,820,1162,791,1515,151,21,"68,00%",,
2010,082060,Sicilia,Palermo,PRIZZI,5152,Comune,-,-,-,-,-,-,-,-,-,-,-,-,-,0,650,0,650,-,1799,170,1799,820,0,"4,00%",,,,,,,,,,,,
2010,082061,Sicilia,Palermo,ROCCAMENA,1604,Comune,-,-,-,9,180,-,-,-,-,-,-,-,-,-,-,9,180,1,660,572,200,583,40,1,"58,00%",,,,,,,,,,,
2010,082062,Sicilia,Palermo,ROCCAPALUMBA,2680,Comune,-,-,-,-,-,-,-,7,800,-,-,-,-,-,0,80,7,880,22,120,1034,770,1064,770,0,"74,00%",,,,,,,,,,
2010,082063,Sicilia,Palermo,SAN CIPIRELLO,5473,Comune,-,-,-,0,320,-,-,-,-,-,-,-,-,-,0,600,0,920,10,20,2246,950,2257,890,0,"4,00%",,,,,,,,,,
2010,082064,Sicilia,Palermo,SAN GIUSEPPE JATO,8799,Comune,-,-,8,78,-,-,-,1,420,3,710,-,-,-,-,-,-,13,208,3,360,3766,860,3783,428,0,"35,00%",,,,,,,,,
2010,082065,Sicilia,Palermo,SAN MAURO CASTELVERDE,1896,Comune,-,-,15,640,-,-,-,13,860,7,420,-,-,-,-,-,-,36,920,10,700,526,980,574,600,6,"43,00%",,,,,,,,,
2010,082066,Sicilia,Palermo,SANTA CRISTINA GELA,927,Comune,-,-,4,303,-,-,-,0,491,-,-,-,-,-,-,-,4,794,-,702,550,707,344,0,"68,00%",,,,,,,,,,,
2010,082067,Sicilia,Palermo,SANTA FLAVIA,10957,Comune,-,3,850,25,230,8,830,-,0,240,6,920,41,63,-,-,-,-,-,0,540,86,673,88,410,4721,110,4896,193,1,"77,00%",,,,,
2010,082068,Sicilia,Palermo,SCIARA,2856,Comune,166,740,-,13,300,49,720,3,920,3,560,4,585,4,730,-,0,141,-,-,-,1,340,248,36,14,820,750,322,1013,178,24,"48,00%",,,
2010,082069,Sicilia,Palermo,SCLAFANI BAGNI,454,Comune,-,-,9,200,-,-,-,2,450,0,180,-,-,-,-,-,-,11,830,1,120,206,680,219,630,5,"39,00%",,,,,,,,,
2010,082070,Sicilia,Palermo,TERMINI IMERESE,27702,Comune,190,490,61,170,590,730,283,850,95,740,12,372,48,420,86,550,-,0,934,-,-,-,0,800,1371,56,146,320,13181,8,14698,384,9,"33,00%",,
2010,082071,Sicilia,Palermo,TERRASINI,11696,Comune,-,-,174,570,17,460,29,270,11,400,7,500,20,180,-,0,171,-,-,7,264,-,267,815,10,896,7465,150,7743,861,3,"46,00%",,,,
2010,082072,Sicilia,Palermo,TORRETTA,4157,Comune,-,-,37,130,0,950,26,250,6,880,5,460,4,180,-,0,45,-,-,2,208,-,83,103,3,312,1383,750,1470,165,5,"65,00%",,,,
2010,082073,Sicilia,Palermo,TRABIA,9682,Comune,207,20,11,460,114,470,82,20,32,310,7,929,14,190,21,820,-,0,212,-,-,-,0,650,492,81,68,50,4958,119,5518,250,8,"92,00%",,
2010,082074,Sicilia,Palermo,TRAPPETO,3250,Comune,-,-,41,800,28,450,2,590,-,14,700,13,90,-,0,198,-,-,3,332,-,104,160,4,998,2046,930,2156,88,4,"83,00%",,,,,
2010,082075,Sicilia,Palermo,USTICA,1332,Comune,-,-,-,-,-,-,-,-,-,5,80,-,-,-,-,5,80,-,698,230,703,310,0,"72,00%",,,,,,,,,,,,
2010,082076,Sicilia,Palermo,VALLEDOLMO,3753,Comune,-,-,58,790,-,6,860,9,750,29,210,9,930,-,3,360,-,-,-,16,975,134,875,14,860,1076,260,1225,995,11,"0,00%",,,,,
2010,082077,Sicilia,Palermo,VENTIMIGLIA DI SICILIA,2108,Comune,-,-,7,400,8,940,-,-,1,520,1,240,-,-,-,-,-,-,19,100,-,890,280,909,380,2,"10,00%",,,,,,,,,
2010,082078,Sicilia,Palermo,VICARI,2962,Comune,-,-,-,-,-,-,-,3,180,-,-,-,-,-,0,660,3,840,16,940,1051,510,1072,290,0,"36,00%",,,,,,,,,,
2010,082079,Sicilia,Palermo,VILLABATE,20434,Comune,-,-,-,-,-,-,-,11,40,-,0,69,-,-,-,14,360,25,469,37,880,9523,710,9587,59,0,"27,00%",,,,,,,,,
2010,082080,Sicilia,Palermo,VILLAFRATI,3377,Comune,-,-,-,-,-,-,-,1,940,-,0,9,-,-,-,1,180,3,129,6,380,1332,880,1342,389,0,"23,00%",,,,,,,,,
2010,082081,Sicilia,Palermo,SCILLATO,637,Comune,54,970,-,3,370,22,160,-,1,293,2,820,1,740,-,0,73,-,-,-,-,86,426,4,750,167,282,258,458,33,"44,00%",,,,,
2010,082082,Sicilia,Palermo,BLUFI,1094,Comune,-,-,22,380,-,-,2,140,3,340,-,-,0,73,-,-,-,-,27,933,5,660,363,60,396,653,7,"4,00%",,,,,,,,
2010,083001,Sicilia,Messina,ALCARA LI FUSI,2116,Comune,67,480,-,15,210,31,130,-,-,4,900,1,720,-,0,71,-,-,14,390,-,134,901,-,604,960,739,861,18,"23,00%",,,,,,
